"x" "Curvature about local y-axis, end 1" "Mom. about local y-axis, end 1" "Axial force" "Displacement in x - direction" "Displacement in z - direction" 
0.10000000149011612 0.006851674057543278 1103638.0615234375 543760.3759765625 35.35993576049805 3.0999464988708496 
0.20000000298023224 0.006851695012301207 1103641.357421875 540055.8471679688 35.3594970703125 3.099557399749756 
0.30000000447034836 0.00685178441926837 1103655.76171875 534252.8686523438 35.358394622802734 3.0984625816345215 
0.4000000059604645 0.006851957645267248 1103683.7158203125 527260.4370117188 35.35641098022461 3.0962677001953125 
0.5000000074505806 0.006852087564766407 1103704.58984375 520287.841796875 35.35342025756836 3.0925686359405518 
0.6000000089406967 0.0068519460037350655 1103681.7626953125 513587.890625 35.349361419677734 3.0869643688201904 
0.7000000104308128 0.006851382087916136 1103590.9423828125 507395.69091796875 35.34425354003906 3.0790693759918213 
0.800000011920929 0.006850436329841614 1103438.5986328125 501150.2990722656 35.338191986083984 3.06852388381958 
0.9000000134110451 0.006849339697510004 1103261.962890625 494810.302734375 35.33132553100586 3.0550036430358887 
1.0000000149011612 0.006848471239209175 1103122.1923828125 488619.07958984375 35.323875427246094 3.038228750228882 
1.1000000163912773 0.006848313380032778 1103096.6796875 483111.1145019531 35.31612014770508 3.0179696083068848 
1.2000000178813934 0.00684939231723547 1103270.5078125 478331.0241699219 35.30837631225586 2.994051694869995 
1.3000000193715096 0.006852212827652693 1103724.7314453125 474197.9675292969 35.301025390625 2.9663591384887695 
1.4000000208616257 0.006857071537524462 1104507.4462890625 470613.1591796875 35.294471740722656 2.9348390102386475 
1.5000000223517418 0.006863787304610014 1105589.111328125 467717.6818847656 35.28915786743164 2.8995025157928467 
1.600000023841858 0.0068722255527973175 1106948.3642578125 465589.78271484375 35.28556442260742 2.8604259490966797 
1.700000025331974 0.006883698049932718 1108796.2646484375 464277.1911621094 35.284175872802734 2.817744255065918 
1.8000000268220901 0.006900378968566656 1111483.154296875 463803.3142089844 35.28549575805664 2.7716522216796875 
1.9000000283122063 0.0069223917089402676 1115028.9306640625 464176.7272949219 35.2900276184082 2.7224020957946777 
2.0000000298023224 0.006947685033082962 1119103.02734375 465344.1467285156 35.298282623291016 2.670301914215088 
2.1000000312924385 0.00697484752163291 1123478.271484375 467274.90234375 35.31075668334961 2.6157093048095703 
2.2000000327825546 0.0070035504177212715 1128101.5625 469804.2907714844 35.32793045043945 2.559020519256592 
2.3000000342726707 0.007033195346593857 1132876.5869140625 472964.90478515625 35.35025405883789 2.500667095184326 
2.400000035762787 0.0070628151297569275 1137647.705078125 477012.5732421875 35.378150939941406 2.4411144256591797 
2.500000037252903 0.007092445623129606 1142420.41015625 481909.8815917969 35.41201400756836 2.380855083465576 
2.600000038743019 0.007124739233404398 1147622.1923828125 487644.4396972656 35.45218276977539 2.3204009532928467 
2.7000000402331352 0.007162502501159906 1153704.9560546875 493821.1364746094 35.49895477294922 2.2602710723876953 
2.8000000417232513 0.007204105611890554 1160406.1279296875 500524.3225097656 35.55255889892578 2.2009897232055664 
2.9000000432133675 0.007245512679219246 1167075.8056640625 507491.7907714844 35.6131706237793 2.143080949783325 
3.0000000447034836 0.007284951396286488 1173428.466796875 514842.71240234375 35.680908203125 2.087064027786255 
3.1000000461935997 0.007321903016418219 1179380.4931640625 522457.03125 35.755821228027344 2.0334465503692627 
3.200000047683716 0.007355554960668087 1184801.025390625 530528.076171875 35.8378791809082 1.9827167987823486 
3.300000049173832 0.007386789191514254 1189832.03125 538975.09765625 35.9269905090332 1.9353395700454712 
3.400000050663948 0.0074184006080031395 1194923.828125 547529.4799804688 36.02297592163086 1.8917531967163086 
3.500000052154064 0.007451102137565613 1200191.2841796875 556033.447265625 36.1255989074707 1.852364420890808 
3.6000000536441803 0.0074815149419009686 1205090.087890625 564207.3364257812 36.23454284667969 1.8175467252731323 
3.7000000551342964 0.0075063263066112995 1209086.5478515625 572342.2241210938 36.34942626953125 1.7876404523849487 
3.8000000566244125 0.007525054272264242 1212103.1494140625 580137.20703125 36.46980285644531 1.762947678565979 
3.9000000581145287 0.0075378152541816235 1214158.69140625 587799.6215820312 36.59515380859375 1.7437273263931274 
4.000000059604645 0.007544525433331728 1215239.501953125 594877.0141601562 36.72489547729492 1.730193853378296 
4.100000061094761 0.007545444183051586 1215387.451171875 601611.8774414062 36.85839080810547 1.7225191593170166 
4.200000062584877 0.007540633901953697 1214612.6708984375 607807.6171875 36.99496841430664 1.7208459377288818 
4.300000064074993 0.007530140224844217 1212922.36328125 613615.8447265625 37.133914947509766 1.7252763509750366 
4.400000065565109 0.0075140357948839664 1210328.369140625 618723.14453125 37.27446746826172 1.7358672618865967 
4.500000067055225 0.007492130622267723 1206799.9267578125 623192.5659179688 37.415828704833984 1.7526302337646484 
4.6000000685453415 0.0074645113199949265 1202351.1962890625 627060.6689453125 37.55716323852539 1.7755385637283325 
4.700000070035458 0.007431722711771727 1197069.7021484375 630741.7602539062 37.69765853881836 1.8045533895492554 
4.800000071525574 0.007394344545900822 1191049.072265625 633989.4409179688 37.83650207519531 1.8396042585372925 
4.90000007301569 0.007352826185524464 1184361.4501953125 636556.396484375 37.97285079956055 1.8805840015411377 
5.000000074505806 0.007307888008654118 1177123.046875 638654.8461914062 38.10586166381836 1.9273489713668823 
5.100000075995922 0.007261608727276325 1169668.5791015625 640584.8999023438 38.234703063964844 1.9797309637069702 
5.200000077486038 0.007216759957373142 1162444.4580078125 642733.7646484375 38.35860061645508 2.037569999694824 
